id,atk,def,sta,percent,,,,,,,,
"2,14,2",02,14,02,40,,02,14,02,021402,21402,021402,02;14;02
"2,14,1",02,14,01,38,,02,14,01,021401,21401,021401,02;14;01
"2,14,0",02,14,00,36,,02,14,00,021400,21400,021400,02;14;00
"2,13,15",02,13,15,67,,02,13,15,021315,21315,021315,02;13;15
"2,13,14",02,13,14,64,,02,13,14,021314,21314,021314,02;13;14
"2,13,13",02,13,13,62,,02,13,13,021313,21313,021313,02;13;13
"2,13,12",02,13,12,60,,02,13,12,021312,21312,021312,02;13;12
"2,13,11",02,13,11,58,,02,13,11,021311,21311,021311,02;13;11
"2,13,10",02,13,10,56,,02,13,10,021310,21310,021310,02;13;10
"2,13,9",02,13,09,53,,02,13,09,021309,21309,021309,02;13;09
"2,13,8",02,13,08,51,,02,13,08,021308,21308,021308,02;13;08
"2,13,7",02,13,07,49,,02,13,07,021307,21307,021307,02;13;07
"2,13,6",02,13,06,47,,02,13,06,021306,21306,021306,02;13;06
"2,13,5",02,13,05,44,,02,13,05,021305,21305,021305,02;13;05
"2,13,4",02,13,04,42,,02,13,04,021304,21304,021304,02;13;04
"2,13,3",02,13,03,40,,02,13,03,021303,21303,021303,02;13;03
"2,13,2",02,13,02,38,,02,13,02,021302,21302,021302,02;13;02
"2,13,1",02,13,01,36,,02,13,01,021301,21301,021301,02;13;01
"2,13,0",02,13,00,33,,02,13,00,021300,21300,021300,02;13;00
"2,12,15",02,12,15,64,,02,12,15,021215,21215,021215,02;12;15
"2,12,14",02,12,14,62,,02,12,14,021214,21214,021214,02;12;14
"2,12,13",02,12,13,60,,02,12,13,021213,21213,021213,02;12;13
"2,12,12",02,12,12,58,,02,12,12,021212,21212,021212,02;12;12
"2,12,11",02,12,11,56,,02,12,11,021211,21211,021211,02;12;11
"2,12,10",02,12,10,53,,02,12,10,021210,21210,021210,02;12;10
"2,12,9",02,12,09,51,,02,12,09,021209,21209,021209,02;12;09
"2,12,8",02,12,08,49,,02,12,08,021208,21208,021208,02;12;08
"2,12,7",02,12,07,47,,02,12,07,021207,21207,021207,02;12;07
"2,12,6",02,12,06,44,,02,12,06,021206,21206,021206,02;12;06
"2,12,5",02,12,05,42,,02,12,05,021205,21205,021205,02;12;05
"2,12,4",02,12,04,40,,02,12,04,021204,21204,021204,02;12;04
"2,12,3",02,12,03,38,,02,12,03,021203,21203,021203,02;12;03
"2,12,2",02,12,02,36,,02,12,02,021202,21202,021202,02;12;02
"2,12,1",02,12,01,33,,02,12,01,021201,21201,021201,02;12;01
"2,12,0",02,12,00,31,,02,12,00,021200,21200,021200,02;12;00
"2,11,15",02,11,15,62,,02,11,15,021115,21115,021115,02;11;15
"2,11,14",02,11,14,60,,02,11,14,021114,21114,021114,02;11;14
"2,11,13",02,11,13,58,,02,11,13,021113,21113,021113,02;11;13
"2,11,12",02,11,12,56,,02,11,12,021112,21112,021112,02;11;12
"2,11,11",02,11,11,53,,02,11,11,021111,21111,021111,02;11;11
"2,11,10",02,11,10,51,,02,11,10,021110,21110,021110,02;11;10
"2,11,9",02,11,09,49,,02,11,09,021109,21109,021109,02;11;09
"2,11,8",02,11,08,47,,02,11,08,021108,21108,021108,02;11;08
"2,11,7",02,11,07,44,,02,11,07,021107,21107,021107,02;11;07
"2,11,6",02,11,06,42,,02,11,06,021106,21106,021106,02;11;06
"2,11,5",02,11,05,40,,02,11,05,021105,21105,021105,02;11;05
"2,11,4",02,11,04,38,,02,11,04,021104,21104,021104,02;11;04
"2,11,3",02,11,03,36,,02,11,03,021103,21103,021103,02;11;03
"2,11,2",02,11,02,33,,02,11,02,021102,21102,021102,02;11;02
"2,11,1",02,11,01,31,,02,11,01,021101,21101,021101,02;11;01
"2,11,0",02,11,00,29,,02,11,00,021100,21100,021100,02;11;00
"2,10,15",02,10,15,60,,02,10,15,021015,21015,021015,02;10;15
"2,10,14",02,10,14,58,,02,10,14,021014,21014,021014,02;10;14
"2,10,13",02,10,13,56,,02,10,13,021013,21013,021013,02;10;13
"2,10,12",02,10,12,53,,02,10,12,021012,21012,021012,02;10;12
"2,10,11",02,10,11,51,,02,10,11,021011,21011,021011,02;10;11
"2,10,10",02,10,10,49,,02,10,10,021010,21010,021010,02;10;10
"2,10,9",02,10,09,47,,02,10,09,021009,21009,021009,02;10;09
"2,10,8",02,10,08,44,,02,10,08,021008,21008,021008,02;10;08
"2,10,7",02,10,07,42,,02,10,07,021007,21007,021007,02;10;07
"2,10,6",02,10,06,40,,02,10,06,021006,21006,021006,02;10;06
"2,10,5",02,10,05,38,,02,10,05,021005,21005,021005,02;10;05
"2,10,4",02,10,04,36,,02,10,04,021004,21004,021004,02;10;04
"2,10,3",02,10,03,33,,02,10,03,021003,21003,021003,02;10;03
"2,10,2",02,10,02,31,,02,10,02,021002,21002,021002,02;10;02
"2,10,1",02,10,01,29,,02,10,01,021001,21001,021001,02;10;01
"2,10,0",02,10,00,27,,02,10,00,021000,21000,021000,02;10;00
"2,9,15",02,09,15,58,,02,09,15,020915,20915,020915,02;09;15
"2,9,14",02,09,14,56,,02,09,14,020914,20914,020914,02;09;14
"2,9,13",02,09,13,53,,02,09,13,020913,20913,020913,02;09;13
"2,9,12",02,09,12,51,,02,09,12,020912,20912,020912,02;09;12
"2,9,11",02,09,11,49,,02,09,11,020911,20911,020911,02;09;11
"2,9,10",02,09,10,47,,02,09,10,020910,20910,020910,02;09;10
"2,9,9",02,09,09,44,,02,09,09,020909,20909,020909,02;09;09
"2,9,8",02,09,08,42,,02,09,08,020908,20908,020908,02;09;08
"2,9,7",02,09,07,40,,02,09,07,020907,20907,020907,02;09;07
"2,9,6",02,09,06,38,,02,09,06,020906,20906,020906,02;09;06
"2,9,5",02,09,05,36,,02,09,05,020905,20905,020905,02;09;05
"2,9,4",02,09,04,33,,02,09,04,020904,20904,020904,02;09;04
"2,9,3",02,09,03,31,,02,09,03,020903,20903,020903,02;09;03
"2,9,2",02,09,02,29,,02,09,02,020902,20902,020902,02;09;02
"2,9,1",02,09,01,27,,02,09,01,020901,20901,020901,02;09;01
"2,9,0",02,09,00,24,,02,09,00,020900,20900,020900,02;09;00
"2,8,15",02,08,15,56,,02,08,15,020815,20815,020815,02;08;15
"2,8,14",02,08,14,53,,02,08,14,020814,20814,020814,02;08;14
"2,8,13",02,08,13,51,,02,08,13,020813,20813,020813,02;08;13
"2,8,12",02,08,12,49,,02,08,12,020812,20812,020812,02;08;12
"2,8,11",02,08,11,47,,02,08,11,020811,20811,020811,02;08;11
"2,8,10",02,08,10,44,,02,08,10,020810,20810,020810,02;08;10
"2,8,9",02,08,09,42,,02,08,09,020809,20809,020809,02;08;09
"2,8,8",02,08,08,40,,02,08,08,020808,20808,020808,02;08;08
"2,8,7",02,08,07,38,,02,08,07,020807,20807,020807,02;08;07
"2,8,6",02,08,06,36,,02,08,06,020806,20806,020806,02;08;06
"2,8,5",02,08,05,33,,02,08,05,020805,20805,020805,02;08;05
"2,8,4",02,08,04,31,,02,08,04,020804,20804,020804,02;08;04
"2,8,3",02,08,03,29,,02,08,03,020803,20803,020803,02;08;03
"2,8,2",02,08,02,27,,02,08,02,020802,20802,020802,02;08;02
"2,8,1",02,08,01,24,,02,08,01,020801,20801,020801,02;08;01
"2,8,0",02,08,00,22,,02,08,00,020800,20800,020800,02;08;00
"2,7,15",02,07,15,53,,02,07,15,020715,20715,020715,02;07;15
"2,7,14",02,07,14,51,,02,07,14,020714,20714,020714,02;07;14
"2,7,13",02,07,13,49,,02,07,13,020713,20713,020713,02;07;13
"2,7,12",02,07,12,47,,02,07,12,020712,20712,020712,02;07;12
"2,7,11",02,07,11,44,,02,07,11,020711,20711,020711,02;07;11
"2,7,10",02,07,10,42,,02,07,10,020710,20710,020710,02;07;10
"2,7,9",02,07,09,40,,02,07,09,020709,20709,020709,02;07;09
"2,7,8",02,07,08,38,,02,07,08,020708,20708,020708,02;07;08
"2,7,7",02,07,07,36,,02,07,07,020707,20707,020707,02;07;07
"2,7,6",02,07,06,33,,02,07,06,020706,20706,020706,02;07;06
"2,7,5",02,07,05,31,,02,07,05,020705,20705,020705,02;07;05
"2,7,4",02,07,04,29,,02,07,04,020704,20704,020704,02;07;04
"2,7,3",02,07,03,27,,02,07,03,020703,20703,020703,02;07;03
"2,7,2",02,07,02,24,,02,07,02,020702,20702,020702,02;07;02
"2,7,1",02,07,01,22,,02,07,01,020701,20701,020701,02;07;01
"2,7,0",02,07,00,20,,02,07,00,020700,20700,020700,02;07;00
"2,6,15",02,06,15,51,,02,06,15,020615,20615,020615,02;06;15
"2,6,14",02,06,14,49,,02,06,14,020614,20614,020614,02;06;14
"2,6,13",02,06,13,47,,02,06,13,020613,20613,020613,02;06;13
"2,6,12",02,06,12,44,,02,06,12,020612,20612,020612,02;06;12
"2,6,11",02,06,11,42,,02,06,11,020611,20611,020611,02;06;11
"2,6,10",02,06,10,40,,02,06,10,020610,20610,020610,02;06;10
"2,6,9",02,06,09,38,,02,06,09,020609,20609,020609,02;06;09
"2,6,8",02,06,08,36,,02,06,08,020608,20608,020608,02;06;08
"2,6,7",02,06,07,33,,02,06,07,020607,20607,020607,02;06;07
"2,6,6",02,06,06,31,,02,06,06,020606,20606,020606,02;06;06
"2,6,5",02,06,05,29,,02,06,05,020605,20605,020605,02;06;05
"2,6,4",02,06,04,27,,02,06,04,020604,20604,020604,02;06;04
"2,6,3",02,06,03,24,,02,06,03,020603,20603,020603,02;06;03
"2,6,2",02,06,02,22,,02,06,02,020602,20602,020602,02;06;02
"2,6,1",02,06,01,20,,02,06,01,020601,20601,020601,02;06;01
"2,6,0",02,06,00,18,,02,06,00,020600,20600,020600,02;06;00
"2,5,15",02,05,15,49,,02,05,15,020515,20515,020515,02;05;15
"2,5,14",02,05,14,47,,02,05,14,020514,20514,020514,02;05;14
"2,5,13",02,05,13,44,,02,05,13,020513,20513,020513,02;05;13
"2,5,12",02,05,12,42,,02,05,12,020512,20512,020512,02;05;12
"2,5,11",02,05,11,40,,02,05,11,020511,20511,020511,02;05;11
"2,5,10",02,05,10,38,,02,05,10,020510,20510,020510,02;05;10
"2,5,9",02,05,09,36,,02,05,09,020509,20509,020509,02;05;09
"2,5,8",02,05,08,33,,02,05,08,020508,20508,020508,02;05;08
"2,5,7",02,05,07,31,,02,05,07,020507,20507,020507,02;05;07
"2,5,6",02,05,06,29,,02,05,06,020506,20506,020506,02;05;06
"2,5,5",02,05,05,27,,02,05,05,020505,20505,020505,02;05;05
"2,5,4",02,05,04,24,,02,05,04,020504,20504,020504,02;05;04
"2,5,3",02,05,03,22,,02,05,03,020503,20503,020503,02;05;03
"2,5,2",02,05,02,20,,02,05,02,020502,20502,020502,02;05;02
"2,5,1",02,05,01,18,,02,05,01,020501,20501,020501,02;05;01
"2,5,0",02,05,00,16,,02,05,00,020500,20500,020500,02;05;00
"2,4,15",02,04,15,47,,02,04,15,020415,20415,020415,02;04;15
"2,4,14",02,04,14,44,,02,04,14,020414,20414,020414,02;04;14
"2,4,13",02,04,13,42,,02,04,13,020413,20413,020413,02;04;13
"2,4,12",02,04,12,40,,02,04,12,020412,20412,020412,02;04;12
"2,4,11",02,04,11,38,,02,04,11,020411,20411,020411,02;04;11
"2,4,10",02,04,10,36,,02,04,10,020410,20410,020410,02;04;10
"2,4,9",02,04,09,33,,02,04,09,020409,20409,020409,02;04;09
"2,4,8",02,04,08,31,,02,04,08,020408,20408,020408,02;04;08
"2,4,7",02,04,07,29,,02,04,07,020407,20407,020407,02;04;07
"2,4,6",02,04,06,27,,02,04,06,020406,20406,020406,02;04;06
"2,4,5",02,04,05,24,,02,04,05,020405,20405,020405,02;04;05
"2,4,4",02,04,04,22,,02,04,04,020404,20404,020404,02;04;04
"2,4,3",02,04,03,20,,02,04,03,020403,20403,020403,02;04;03
"2,4,2",02,04,02,18,,02,04,02,020402,20402,020402,02;04;02
"2,4,1",02,04,01,16,,02,04,01,020401,20401,020401,02;04;01
"2,4,0",02,04,00,13,,02,04,00,020400,20400,020400,02;04;00
"2,3,15",02,03,15,44,,02,03,15,020315,20315,020315,02;03;15
"2,3,14",02,03,14,42,,02,03,14,020314,20314,020314,02;03;14
"2,3,13",02,03,13,40,,02,03,13,020313,20313,020313,02;03;13
"2,3,12",02,03,12,38,,02,03,12,020312,20312,020312,02;03;12
"2,3,11",02,03,11,36,,02,03,11,020311,20311,020311,02;03;11
"2,3,10",02,03,10,33,,02,03,10,020310,20310,020310,02;03;10
"2,3,9",02,03,09,31,,02,03,09,020309,20309,020309,02;03;09
"2,3,8",02,03,08,29,,02,03,08,020308,20308,020308,02;03;08
"2,3,7",02,03,07,27,,02,03,07,020307,20307,020307,02;03;07
"2,3,6",02,03,06,24,,02,03,06,020306,20306,020306,02;03;06
"2,3,5",02,03,05,22,,02,03,05,020305,20305,020305,02;03;05
"2,3,4",02,03,04,20,,02,03,04,020304,20304,020304,02;03;04
"2,3,3",02,03,03,18,,02,03,03,020303,20303,020303,02;03;03
"2,3,2",02,03,02,16,,02,03,02,020302,20302,020302,02;03;02
"2,3,1",02,03,01,13,,02,03,01,020301,20301,020301,02;03;01
"2,3,0",02,03,00,11,,02,03,00,020300,20300,020300,02;03;00
"2,2,15",02,02,15,42,,02,02,15,020215,20215,020215,02;02;15
"2,2,14",02,02,14,40,,02,02,14,020214,20214,020214,02;02;14
"2,2,13",02,02,13,38,,02,02,13,020213,20213,020213,02;02;13
"2,2,12",02,02,12,36,,02,02,12,020212,20212,020212,02;02;12
"2,2,11",02,02,11,33,,02,02,11,020211,20211,020211,02;02;11
"2,2,10",02,02,10,31,,02,02,10,020210,20210,020210,02;02;10
"2,2,9",02,02,09,29,,02,02,09,020209,20209,020209,02;02;09
"2,2,8",02,02,08,27,,02,02,08,020208,20208,020208,02;02;08
"2,2,7",02,02,07,24,,02,02,07,020207,20207,020207,02;02;07
"2,2,6",02,02,06,22,,02,02,06,020206,20206,020206,02;02;06
"2,2,5",02,02,05,20,,02,02,05,020205,20205,020205,02;02;05
"2,2,4",02,02,04,18,,02,02,04,020204,20204,020204,02;02;04
"2,2,3",02,02,03,16,,02,02,03,020203,20203,020203,02;02;03
"2,2,2",02,02,02,13,,02,02,02,020202,20202,020202,02;02;02
"2,2,1",02,02,01,11,,02,02,01,020201,20201,020201,02;02;01
"2,2,0",02,02,00,9,,02,02,00,020200,20200,020200,02;02;00
"2,1,15",02,01,15,40,,02,01,15,020115,20115,020115,02;01;15
"2,1,14",02,01,14,38,,02,01,14,020114,20114,020114,02;01;14
"2,1,13",02,01,13,36,,02,01,13,020113,20113,020113,02;01;13
"2,1,12",02,01,12,33,,02,01,12,020112,20112,020112,02;01;12
"2,1,11",02,01,11,31,,02,01,11,020111,20111,020111,02;01;11
"2,1,10",02,01,10,29,,02,01,10,020110,20110,020110,02;01;10
"2,1,9",02,01,09,27,,02,01,09,020109,20109,020109,02;01;09
"2,1,8",02,01,08,24,,02,01,08,020108,20108,020108,02;01;08
"2,1,7",02,01,07,22,,02,01,07,020107,20107,020107,02;01;07
"2,1,6",02,01,06,20,,02,01,06,020106,20106,020106,02;01;06
"2,1,5",02,01,05,18,,02,01,05,020105,20105,020105,02;01;05
"2,1,4",02,01,04,16,,02,01,04,020104,20104,020104,02;01;04
"2,1,3",02,01,03,13,,02,01,03,020103,20103,020103,02;01;03
"2,1,2",02,01,02,11,,02,01,02,020102,20102,020102,02;01;02
"2,1,1",02,01,01,9,,02,01,01,020101,20101,020101,02;01;01
"2,1,0",02,01,00,7,,02,01,00,020100,20100,020100,02;01;00
"2,0,15",02,00,15,38,,02,00,15,020015,20015,020015,02;00;15
"2,0,14",02,00,14,36,,02,00,14,020014,20014,020014,02;00;14
"2,0,13",02,00,13,33,,02,00,13,020013,20013,020013,02;00;13
"2,0,12",02,00,12,31,,02,00,12,020012,20012,020012,02;00;12
"2,0,11",02,00,11,29,,02,00,11,020011,20011,020011,02;00;11
"2,0,10",02,00,10,27,,02,00,10,020010,20010,020010,02;00;10
"2,0,9",02,00,09,24,,02,00,09,020009,20009,020009,02;00;09
"2,0,8",02,00,08,22,,02,00,08,020008,20008,020008,02;00;08
"2,0,7",02,00,07,20,,02,00,07,020007,20007,020007,02;00;07
"2,0,6",02,00,06,18,,02,00,06,020006,20006,020006,02;00;06
"2,0,5",02,00,05,16,,02,00,05,020005,20005,020005,02;00;05
"2,0,4",02,00,04,13,,02,00,04,020004,20004,020004,02;00;04
"2,0,3",02,00,03,11,,02,00,03,020003,20003,020003,02;00;03
"2,0,2",02,00,02,9,,02,00,02,020002,20002,020002,02;00;02
"2,0,1",02,00,01,7,,02,00,01,020001,20001,020001,02;00;01
"2,0,0",02,00,00,4,,02,00,00,020000,20000,020000,02;00;00
"1,15,15",01,15,15,69,,01,15,15,011515,11515,011515,01;15;15
"1,15,14",01,15,14,67,,01,15,14,011514,11514,011514,01;15;14
"1,15,13",01,15,13,64,,01,15,13,011513,11513,011513,01;15;13
"1,15,12",01,15,12,62,,01,15,12,011512,11512,011512,01;15;12
"1,15,11",01,15,11,60,,01,15,11,011511,11511,011511,01;15;11
"1,15,10",01,15,10,58,,01,15,10,011510,11510,011510,01;15;10
"1,15,9",01,15,09,56,,01,15,09,011509,11509,011509,01;15;09
"1,15,8",01,15,08,53,,01,15,08,011508,11508,011508,01;15;08
"1,15,7",01,15,07,51,,01,15,07,011507,11507,011507,01;15;07
"1,15,6",01,15,06,49,,01,15,06,011506,11506,011506,01;15;06
"1,15,5",01,15,05,47,,01,15,05,011505,11505,011505,01;15;05
"1,15,4",01,15,04,44,,01,15,04,011504,11504,011504,01;15;04
"1,15,3",01,15,03,42,,01,15,03,011503,11503,011503,01;15;03
"1,15,2",01,15,02,40,,01,15,02,011502,11502,011502,01;15;02
"1,15,1",01,15,01,38,,01,15,01,011501,11501,011501,01;15;01
"1,15,0",01,15,00,36,,01,15,00,011500,11500,011500,01;15;00
"1,14,15",01,14,15,67,,01,14,15,011415,11415,011415,01;14;15
"1,14,14",01,14,14,64,,01,14,14,011414,11414,011414,01;14;14
"1,14,13",01,14,13,62,,01,14,13,011413,11413,011413,01;14;13
"1,14,12",01,14,12,60,,01,14,12,011412,11412,011412,01;14;12
"1,14,11",01,14,11,58,,01,14,11,011411,11411,011411,01;14;11
"1,14,10",01,14,10,56,,01,14,10,011410,11410,011410,01;14;10
"1,14,9",01,14,09,53,,01,14,09,011409,11409,011409,01;14;09
"1,14,8",01,14,08,51,,01,14,08,011408,11408,011408,01;14;08
"1,14,7",01,14,07,49,,01,14,07,011407,11407,011407,01;14;07
"1,14,6",01,14,06,47,,01,14,06,011406,11406,011406,01;14;06
"1,14,5",01,14,05,44,,01,14,05,011405,11405,011405,01;14;05
"1,14,4",01,14,04,42,,01,14,04,011404,11404,011404,01;14;04
"1,14,3",01,14,03,40,,01,14,03,011403,11403,011403,01;14;03
"1,14,2",01,14,02,38,,01,14,02,011402,11402,011402,01;14;02
"1,14,1",01,14,01,36,,01,14,01,011401,11401,011401,01;14;01
"1,14,0",01,14,00,33,,01,14,00,011400,11400,011400,01;14;00
"1,13,15",01,13,15,64,,01,13,15,011315,11315,011315,01;13;15
"1,13,14",01,13,14,62,,01,13,14,011314,11314,011314,01;13;14
"1,13,13",01,13,13,60,,01,13,13,011313,11313,011313,01;13;13
"1,13,12",01,13,12,58,,01,13,12,011312,11312,011312,01;13;12
"1,13,11",01,13,11,56,,01,13,11,011311,11311,011311,01;13;11
"1,13,10",01,13,10,53,,01,13,10,011310,11310,011310,01;13;10
"1,13,9",01,13,09,51,,01,13,09,011309,11309,011309,01;13;09
"1,13,8",01,13,08,49,,01,13,08,011308,11308,011308,01;13;08
"1,13,7",01,13,07,47,,01,13,07,011307,11307,011307,01;13;07
"1,13,6",01,13,06,44,,01,13,06,011306,11306,011306,01;13;06
"1,13,5",01,13,05,42,,01,13,05,011305,11305,011305,01;13;05
"1,13,4",01,13,04,40,,01,13,04,011304,11304,011304,01;13;04
"1,13,3",01,13,03,38,,01,13,03,011303,11303,011303,01;13;03
"1,13,2",01,13,02,36,,01,13,02,011302,11302,011302,01;13;02
"1,13,1",01,13,01,33,,01,13,01,011301,11301,011301,01;13;01
"1,13,0",01,13,00,31,,01,13,00,011300,11300,011300,01;13;00
"1,12,15",01,12,15,62,,01,12,15,011215,11215,011215,01;12;15
"1,12,14",01,12,14,60,,01,12,14,011214,11214,011214,01;12;14
"1,12,13",01,12,13,58,,01,12,13,011213,11213,011213,01;12;13
"1,12,12",01,12,12,56,,01,12,12,011212,11212,011212,01;12;12
"1,12,11",01,12,11,53,,01,12,11,011211,11211,011211,01;12;11
"1,12,10",01,12,10,51,,01,12,10,011210,11210,011210,01;12;10
"1,12,9",01,12,09,49,,01,12,09,011209,11209,011209,01;12;09
"1,12,8",01,12,08,47,,01,12,08,011208,11208,011208,01;12;08
"1,12,7",01,12,07,44,,01,12,07,011207,11207,011207,01;12;07
"1,12,6",01,12,06,42,,01,12,06,011206,11206,011206,01;12;06
"1,12,5",01,12,05,40,,01,12,05,011205,11205,011205,01;12;05
"1,12,4",01,12,04,38,,01,12,04,011204,11204,011204,01;12;04
"1,12,3",01,12,03,36,,01,12,03,011203,11203,011203,01;12;03
"1,12,2",01,12,02,33,,01,12,02,011202,11202,011202,01;12;02
"1,12,1",01,12,01,31,,01,12,01,011201,11201,011201,01;12;01
"1,12,0",01,12,00,29,,01,12,00,011200,11200,011200,01;12;00
"1,11,15",01,11,15,60,,01,11,15,011115,11115,011115,01;11;15
"1,11,14",01,11,14,58,,01,11,14,011114,11114,011114,01;11;14
"1,11,13",01,11,13,56,,01,11,13,011113,11113,011113,01;11;13
"1,11,12",01,11,12,53,,01,11,12,011112,11112,011112,01;11;12
"1,11,11",01,11,11,51,,01,11,11,011111,11111,011111,01;11;11
"1,11,10",01,11,10,49,,01,11,10,011110,11110,011110,01;11;10
"1,11,9",01,11,09,47,,01,11,09,011109,11109,011109,01;11;09
"1,11,8",01,11,08,44,,01,11,08,011108,11108,011108,01;11;08
"1,11,7",01,11,07,42,,01,11,07,011107,11107,011107,01;11;07
"1,11,6",01,11,06,40,,01,11,06,011106,11106,011106,01;11;06
"1,11,5",01,11,05,38,,01,11,05,011105,11105,011105,01;11;05
"1,11,4",01,11,04,36,,01,11,04,011104,11104,011104,01;11;04
"1,11,3",01,11,03,33,,01,11,03,011103,11103,011103,01;11;03
"1,11,2",01,11,02,31,,01,11,02,011102,11102,011102,01;11;02
"1,11,1",01,11,01,29,,01,11,01,011101,11101,011101,01;11;01
"1,11,0",01,11,00,27,,01,11,00,011100,11100,011100,01;11;00
"1,10,15",01,10,15,58,,01,10,15,011015,11015,011015,01;10;15
"1,10,14",01,10,14,56,,01,10,14,011014,11014,011014,01;10;14
"1,10,13",01,10,13,53,,01,10,13,011013,11013,011013,01;10;13
"1,10,12",01,10,12,51,,01,10,12,011012,11012,011012,01;10;12
"1,10,11",01,10,11,49,,01,10,11,011011,11011,011011,01;10;11
"1,10,10",01,10,10,47,,01,10,10,011010,11010,011010,01;10;10
"1,10,9",01,10,09,44,,01,10,09,011009,11009,011009,01;10;09
"1,10,8",01,10,08,42,,01,10,08,011008,11008,011008,01;10;08
"1,10,7",01,10,07,40,,01,10,07,011007,11007,011007,01;10;07
"1,10,6",01,10,06,38,,01,10,06,011006,11006,011006,01;10;06
"1,10,5",01,10,05,36,,01,10,05,011005,11005,011005,01;10;05
"1,10,4",01,10,04,33,,01,10,04,011004,11004,011004,01;10;04
"1,10,3",01,10,03,31,,01,10,03,011003,11003,011003,01;10;03
"1,10,2",01,10,02,29,,01,10,02,011002,11002,011002,01;10;02
"1,10,1",01,10,01,27,,01,10,01,011001,11001,011001,01;10;01
"1,10,0",01,10,00,24,,01,10,00,011000,11000,011000,01;10;00
"1,9,15",01,09,15,56,,01,09,15,010915,10915,010915,01;09;15
"1,9,14",01,09,14,53,,01,09,14,010914,10914,010914,01;09;14
"1,9,13",01,09,13,51,,01,09,13,010913,10913,010913,01;09;13
"1,9,12",01,09,12,49,,01,09,12,010912,10912,010912,01;09;12
"1,9,11",01,09,11,47,,01,09,11,010911,10911,010911,01;09;11
"1,9,10",01,09,10,44,,01,09,10,010910,10910,010910,01;09;10
"1,9,9",01,09,09,42,,01,09,09,010909,10909,010909,01;09;09
"1,9,8",01,09,08,40,,01,09,08,010908,10908,010908,01;09;08
"1,9,7",01,09,07,38,,01,09,07,010907,10907,010907,01;09;07
"1,9,6",01,09,06,36,,01,09,06,010906,10906,010906,01;09;06
"1,9,5",01,09,05,33,,01,09,05,010905,10905,010905,01;09;05
"1,9,4",01,09,04,31,,01,09,04,010904,10904,010904,01;09;04
"1,9,3",01,09,03,29,,01,09,03,010903,10903,010903,01;09;03
"1,9,2",01,09,02,27,,01,09,02,010902,10902,010902,01;09;02
"1,9,1",01,09,01,24,,01,09,01,010901,10901,010901,01;09;01
"1,9,0",01,09,00,22,,01,09,00,010900,10900,010900,01;09;00
"1,8,15",01,08,15,53,,01,08,15,010815,10815,010815,01;08;15
"1,8,14",01,08,14,51,,01,08,14,010814,10814,010814,01;08;14
"1,8,13",01,08,13,49,,01,08,13,010813,10813,010813,01;08;13
"1,8,12",01,08,12,47,,01,08,12,010812,10812,010812,01;08;12
"1,8,11",01,08,11,44,,01,08,11,010811,10811,010811,01;08;11
"1,8,10",01,08,10,42,,01,08,10,010810,10810,010810,01;08;10
"1,8,9",01,08,09,40,,01,08,09,010809,10809,010809,01;08;09
"1,8,8",01,08,08,38,,01,08,08,010808,10808,010808,01;08;08
"1,8,7",01,08,07,36,,01,08,07,010807,10807,010807,01;08;07
"1,8,6",01,08,06,33,,01,08,06,010806,10806,010806,01;08;06
"1,8,5",01,08,05,31,,01,08,05,010805,10805,010805,01;08;05
"1,8,4",01,08,04,29,,01,08,04,010804,10804,010804,01;08;04
"1,8,3",01,08,03,27,,01,08,03,010803,10803,010803,01;08;03
"1,8,2",01,08,02,24,,01,08,02,010802,10802,010802,01;08;02
"1,8,1",01,08,01,22,,01,08,01,010801,10801,010801,01;08;01
"1,8,0",01,08,00,20,,01,08,00,010800,10800,010800,01;08;00
"1,7,15",01,07,15,51,,01,07,15,010715,10715,010715,01;07;15
"1,7,14",01,07,14,49,,01,07,14,010714,10714,010714,01;07;14
"1,7,13",01,07,13,47,,01,07,13,010713,10713,010713,01;07;13
"1,7,12",01,07,12,44,,01,07,12,010712,10712,010712,01;07;12
"1,7,11",01,07,11,42,,01,07,11,010711,10711,010711,01;07;11
"1,7,10",01,07,10,40,,01,07,10,010710,10710,010710,01;07;10
"1,7,9",01,07,09,38,,01,07,09,010709,10709,010709,01;07;09
"1,7,8",01,07,08,36,,01,07,08,010708,10708,010708,01;07;08
"1,7,7",01,07,07,33,,01,07,07,010707,10707,010707,01;07;07
"1,7,6",01,07,06,31,,01,07,06,010706,10706,010706,01;07;06
"1,7,5",01,07,05,29,,01,07,05,010705,10705,010705,01;07;05
"1,7,4",01,07,04,27,,01,07,04,010704,10704,010704,01;07;04
"1,7,3",01,07,03,24,,01,07,03,010703,10703,010703,01;07;03
"1,7,2",01,07,02,22,,01,07,02,010702,10702,010702,01;07;02
"1,7,1",01,07,01,20,,01,07,01,010701,10701,010701,01;07;01
"1,7,0",01,07,00,18,,01,07,00,010700,10700,010700,01;07;00
"1,6,15",01,06,15,49,,01,06,15,010615,10615,010615,01;06;15
"1,6,14",01,06,14,47,,01,06,14,010614,10614,010614,01;06;14
"1,6,13",01,06,13,44,,01,06,13,010613,10613,010613,01;06;13
"1,6,12",01,06,12,42,,01,06,12,010612,10612,010612,01;06;12
"1,6,11",01,06,11,40,,01,06,11,010611,10611,010611,01;06;11
"1,6,10",01,06,10,38,,01,06,10,010610,10610,010610,01;06;10
